,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
2,22,100,100,100,50,0.006704032915090196,0,"LR (100, False)"
0,23,1,100,100,50,inf,0,"LR (100, False)"
1,23,10,100,100,50,220.5072323221988,0,"LR (100, False)"
2,23,100,100,100,50,9.829911655027289e-07,0,"LR (100, False)"
0,24,1,100,100,50,1.2340654828715034e+141,0,"LR (100, False)"
1,24,10,100,100,50,579.9812415362152,0,"LR (100, False)"
2,24,100,100,100,50,9.686982410191813e-07,0,"LR (100, False)"
0,25,1,100,100,50,inf,0,"LR (100, False)"
1,25,10,100,100,50,46.36218301701435,0,"LR (100, False)"
2,25,100,100,100,50,3.0518725276626654e-07,0,"LR (100, False)"
0,26,1,100,100,50,3.7853383387035504e+297,0,"LR (100, False)"
1,26,10,100,100,50,108.16565943056509,0,"LR (100, False)"
2,26,100,100,100,50,1.2989898752631013e-06,0,"LR (100, False)"
0,27,1,100,100,50,inf,0,"LR (100, False)"
1,27,10,100,100,50,21516.358384219096,0,"LR (100, False)"
2,27,100,100,100,50,8.284767418650842e-06,0,"LR (100, False)"
0,28,1,100,100,50,5.1197707061686795e+79,0,"LR (100, False)"
1,28,10,100,100,50,7955.494354537602,0,"LR (100, False)"
2,28,100,100,100,50,4.30988975059519e-05,0,"LR (100, False)"
0,29,1,100,100,50,6.143729490321667e+36,0,"LR (100, False)"
1,29,10,100,100,50,1540.6530378127281,0,"LR (100, False)"
2,29,100,100,100,50,1.048409995807686e-06,0,"LR (100, False)"
