,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
229,1.0,57,10,5,5,50,0,1669.881605328861,0,LR (TLN)
230,2.0,57,50,5,5,50,0,44.183176797136944,0,LR (TLN)
231,3.0,57,100,5,5,50,0,1.3046207196402424,0,LR (TLN)
232,0.0,58,3,5,5,50,0,154147526.49823824,0,LR (TLN)
233,1.0,58,10,5,5,50,0,0.0910029338762053,0,LR (TLN)
234,2.0,58,50,5,5,50,0,26.164578639432506,0,LR (TLN)
235,3.0,58,100,5,5,50,0,219803457.89926237,0,LR (TLN)
236,0.0,59,3,5,5,50,0,13621.799698914812,0,LR (TLN)
237,1.0,59,10,5,5,50,0,928.3786549015382,0,LR (TLN)
238,2.0,59,50,5,5,50,0,283336249.6429557,0,LR (TLN)
239,3.0,59,100,5,5,50,0,132.46433339784156,0,LR (TLN)
240,0.0,60,3,5,5,50,0,7.715729669073096,0,LR (TLN)
241,1.0,60,10,5,5,50,0,367335272.8646174,0,LR (TLN)
242,2.0,60,50,5,5,50,0,62001.1281542798,0,LR (TLN)
243,3.0,60,100,5,5,50,0,33510653589.72,0,LR (TLN)
244,0.0,61,3,5,5,50,0,2.3787955045533447,0,LR (TLN)
245,1.0,61,10,5,5,50,0,0.4288051831586384,0,LR (TLN)
246,2.0,61,50,5,5,50,0,122.84658475048111,0,LR (TLN)
247,3.0,61,100,5,5,50,0,1.418919773198193,0,LR (TLN)
248,0.0,62,3,5,5,50,0,3719.424914212968,0,LR (TLN)
249,1.0,62,10,5,5,50,0,1.6752354806226848,0,LR (TLN)
250,2.0,62,50,5,5,50,0,147.34048713934143,0,LR (TLN)
251,3.0,62,100,5,5,50,0,264203495.3616155,0,LR (TLN)
252,0.0,63,3,5,5,50,0,23.529081326104414,0,LR (TLN)
253,1.0,63,10,5,5,50,0,2.9635565135553027e+159,0,LR (TLN)
254,2.0,63,50,5,5,50,0,17.40033473726659,0,LR (TLN)
255,3.0,63,100,5,5,50,0,1.191108971934158,0,LR (TLN)
256,0.0,64,3,5,5,50,0,1.3842667054564386,0,LR (TLN)
257,1.0,64,10,5,5,50,0,78402756.2283709,0,LR (TLN)
258,2.0,64,50,5,5,50,0,1341.6304795527126,0,LR (TLN)
259,3.0,64,100,5,5,50,0,474.67168676808205,0,LR (TLN)
260,0.0,65,3,5,5,50,0,154250.4492054967,0,LR (TLN)
261,1.0,65,10,5,5,50,0,87.53133685517426,0,LR (TLN)
262,2.0,65,50,5,5,50,0,79.5436719974349,0,LR (TLN)
263,3.0,65,100,5,5,50,0,4.976447442944687,0,LR (TLN)
264,0.0,66,3,5,5,50,0,138332315.8333161,0,LR (TLN)
265,1.0,66,10,5,5,50,0,11.34655580044194,0,LR (TLN)
266,2.0,66,50,5,5,50,0,2129.2434854425105,0,LR (TLN)
267,3.0,66,100,5,5,50,0,4.061780324816009,0,LR (TLN)
268,0.0,67,3,5,5,50,0,255481.58756661127,0,LR (TLN)
269,1.0,67,10,5,5,50,0,36443011.28320619,0,LR (TLN)
270,2.0,67,50,5,5,50,0,2.1317130377759588,0,LR (TLN)
271,3.0,67,100,5,5,50,0,0.1946950840758026,0,LR (TLN)
272,0.0,68,3,5,5,50,0,14851.440587672008,0,LR (TLN)
273,1.0,68,10,5,5,50,0,978133846.9802884,0,LR (TLN)
274,2.0,68,50,5,5,50,0,11.295418734062835,0,LR (TLN)
275,3.0,68,100,5,5,50,0,653.1651382344846,0,LR (TLN)
276,0.0,69,3,5,5,50,0,6.770757042221904,0,LR (TLN)
277,1.0,69,10,5,5,50,0,0.3830127113013314,0,LR (TLN)
278,2.0,69,50,5,5,50,0,56.30207163664829,0,LR (TLN)
279,3.0,69,100,5,5,50,0,623.9848054781814,0,LR (TLN)
280,0.0,70,3,5,5,50,0,2.1975656502988097e+22,0,LR (TLN)
281,1.0,70,10,5,5,50,0,6.776519372346642e+34,0,LR (TLN)
282,2.0,70,50,5,5,50,0,49.98934677440063,0,LR (TLN)
283,3.0,70,100,5,5,50,0,4.913710648193851,0,LR (TLN)
284,0.0,71,3,5,5,50,0,68.22094506919773,0,LR (TLN)
285,1.0,71,10,5,5,50,0,150.63749905217114,0,LR (TLN)
286,2.0,71,50,5,5,50,0,160.57829601620205,0,LR (TLN)
287,3.0,71,100,5,5,50,0,8.135557998952283e+21,0,LR (TLN)
288,0.0,72,3,5,5,50,0,3.384969383031029,0,LR (TLN)
289,1.0,72,10,5,5,50,0,22.139488464293457,0,LR (TLN)
290,2.0,72,50,5,5,50,0,600017728984.5535,0,LR (TLN)
291,3.0,72,100,5,5,50,0,0.3724978412954911,0,LR (TLN)
292,0.0,73,3,5,5,50,0,37.493962099280765,0,LR (TLN)
293,1.0,73,10,5,5,50,0,15.433192372098777,0,LR (TLN)
294,2.0,73,50,5,5,50,0,338.21704129568764,0,LR (TLN)
295,3.0,73,100,5,5,50,0,5.478803082291943,0,LR (TLN)
296,0.0,74,3,5,5,50,0,1897.881549870841,0,LR (TLN)
297,1.0,74,10,5,5,50,0,707215654.1403899,0,LR (TLN)
298,2.0,74,50,5,5,50,0,2.6230808848754834,0,LR (TLN)
299,3.0,74,100,5,5,50,0,369824.5497867951,0,LR (TLN)
300,0.0,75,3,5,5,50,0,142679.44305130665,0,LR (TLN)
301,1.0,75,10,5,5,50,0,77.07925244690698,0,LR (TLN)
302,2.0,75,50,5,5,50,0,1.393049901350343e+27,0,LR (TLN)
303,3.0,75,100,5,5,50,0,5825.518850452955,0,LR (TLN)
304,0.0,76,3,5,5,50,0,1.0714609195166005,0,LR (TLN)
305,1.0,76,10,5,5,50,0,142.3562080629055,0,LR (TLN)
306,2.0,76,50,5,5,50,0,1.3236381649451308,0,LR (TLN)
307,3.0,76,100,5,5,50,0,25061.68898256277,0,LR (TLN)
308,0.0,77,3,5,5,50,0,87.26347740560888,0,LR (TLN)
309,1.0,77,10,5,5,50,0,760956.973582524,0,LR (TLN)
310,2.0,77,50,5,5,50,0,2008.733454170072,0,LR (TLN)
311,3.0,77,100,5,5,50,0,115.88544917328733,0,LR (TLN)
312,0.0,78,3,5,5,50,0,1.8397162664280207e+19,0,LR (TLN)
313,1.0,78,10,5,5,50,0,431596.824595549,0,LR (TLN)
314,2.0,78,50,5,5,50,0,56.60827949332681,0,LR (TLN)
315,3.0,78,100,5,5,50,0,465917.7766394148,0,LR (TLN)
316,0.0,79,3,5,5,50,0,76.29870009070483,0,LR (TLN)
317,1.0,79,10,5,5,50,0,1749.076055193685,0,LR (TLN)
318,2.0,79,50,5,5,50,0,1424.537147893593,0,LR (TLN)
319,3.0,79,100,5,5,50,0,1873337.0768326428,0,LR (TLN)
320,0.0,80,3,5,5,50,0,3335052.6603687103,0,LR (TLN)
321,1.0,80,10,5,5,50,0,7950.332329723144,0,LR (TLN)
322,2.0,80,50,5,5,50,0,18.930481435134947,0,LR (TLN)
