,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
1,21,50,100,100,50,6.101166007750218e-06,0,LR (True)
2,21,50,200,200,50,1.896743742645036,0,LR (True)
3,21,50,300,300,50,659.9398588449969,0,LR (True)
0,22,50,10,10,50,1.3250525433528836e-06,0,LR (True)
1,22,50,100,100,50,1.2013147853073316e-05,0,LR (True)
2,22,50,200,200,50,0.00929095794496645,0,LR (True)
3,22,50,300,300,50,19.777178910780872,0,LR (True)
0,23,50,10,10,50,5.9585596835210305e-08,0,LR (True)
1,23,50,100,100,50,0.00031431285713921385,0,LR (True)
2,23,50,200,200,50,0.031855848462753515,0,LR (True)
3,23,50,300,300,50,37.636904365196884,0,LR (True)
0,24,50,10,10,50,2.226953233938248e-05,0,LR (True)
1,24,50,100,100,50,1.6287171596670414e-05,0,LR (True)
2,24,50,200,200,50,0.08894896433515848,0,LR (True)
3,24,50,300,300,50,165.4989546146521,0,LR (True)
0,25,50,10,10,50,3.018443379679771e-06,0,LR (True)
1,25,50,100,100,50,1.2229084547319828e-05,0,LR (True)
2,25,50,200,200,50,0.07901375791321338,0,LR (True)
3,25,50,300,300,50,22.41432376319103,0,LR (True)
0,26,50,10,10,50,1.1504486701720402e-07,0,LR (True)
1,26,50,100,100,50,0.00031832858817117956,0,LR (True)
2,26,50,200,200,50,0.27958462443571636,0,LR (True)
3,26,50,300,300,50,49.880085729224945,0,LR (True)
0,27,50,10,10,50,2.1772234461333296e-07,0,LR (True)
1,27,50,100,100,50,3.993632662160797e-05,0,LR (True)
2,27,50,200,200,50,0.0027962556086658084,0,LR (True)
3,27,50,300,300,50,1306.8193746629263,0,LR (True)
0,28,50,10,10,50,1.1930435654571318e-06,0,LR (True)
1,28,50,100,100,50,9.052597556835493e-06,0,LR (True)
2,28,50,200,200,50,0.10759010097025053,0,LR (True)
3,28,50,300,300,50,1402.901537785657,0,LR (True)
0,29,50,10,10,50,2.476114608632194e-07,0,LR (True)
1,29,50,100,100,50,4.235751236877253e-05,0,LR (True)
2,29,50,200,200,50,1.238884853027966,0,LR (True)
3,29,50,300,300,50,22.341083951036726,0,LR (True)
