,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
1,24,30,50,50,50,1.103407225195348e-05,0,LR (True)
2,24,30,100,100,50,0.0024321557048118847,0,LR (True)
3,24,30,200,200,50,6756.646539276736,0,LR (True)
4,24,30,300,300,50,868.1914489411345,0,LR (True)
5,24,30,400,400,50,38157216451.860855,0,LR (True)
6,24,30,500,500,50,51180174.11813903,0,LR (True)
7,24,30,600,600,50,11107705.7562206,0,LR (True)
8,24,30,700,700,50,5.819868027744359e+25,0,LR (True)
9,24,30,800,800,50,1.017287187621284e+252,0,LR (True)
10,24,30,900,900,50,6.032198529828409e+224,0,LR (True)
11,24,30,100,100,50,0.0029443933202329114,0,LR (True)
0,25,30,10,10,50,5.935342703864081e-08,0,LR (True)
1,25,30,50,50,50,1.4800609588356303e-05,0,LR (True)
2,25,30,100,100,50,0.0003913624786951275,0,LR (True)
3,25,30,200,200,50,16.83329574436284,0,LR (True)
4,25,30,300,300,50,1837.5298377193735,0,LR (True)
5,25,30,400,400,50,8052.3301325170705,0,LR (True)
6,25,30,500,500,50,39870.2756514221,0,LR (True)
7,25,30,600,600,50,2899821819.7647176,0,LR (True)
8,25,30,700,700,50,2.3016203946364588e+156,0,LR (True)
9,25,30,800,800,50,6.687031719760253e+107,0,LR (True)
10,25,30,900,900,50,3.3208322870785254e+149,0,LR (True)
11,25,30,100,100,50,0.20795822884839918,0,LR (True)
0,26,30,10,10,50,1.6620595545760007e-07,0,LR (True)
1,26,30,50,50,50,6.588390396090246e-07,0,LR (True)
2,26,30,100,100,50,0.004832372074176005,0,LR (True)
3,26,30,200,200,50,11.994473298675267,0,LR (True)
4,26,30,300,300,50,1499.1088263690433,0,LR (True)
5,26,30,400,400,50,20265.812303346884,0,LR (True)
6,26,30,500,500,50,545052.2955130113,0,LR (True)
7,26,30,600,600,50,13911712.119680358,0,LR (True)
8,26,30,700,700,50,781102159959148.5,0,LR (True)
9,26,30,800,800,50,5.370629474200896e+189,0,LR (True)
10,26,30,900,900,50,1.96420545381867e+256,0,LR (True)
11,26,30,100,100,50,0.00010144688982881246,0,LR (True)
0,27,30,10,10,50,1.0388609881082009e-05,0,LR (True)
1,27,30,50,50,50,6.030791660266214e-06,0,LR (True)
2,27,30,100,100,50,0.002348486232485488,0,LR (True)
3,27,30,200,200,50,81.74860737434636,0,LR (True)
4,27,30,300,300,50,108.69869148661718,0,LR (True)
5,27,30,400,400,50,1565.2136552675731,0,LR (True)
6,27,30,500,500,50,14642.623316869174,0,LR (True)
7,27,30,600,600,50,1106468380850.6477,0,LR (True)
8,27,30,700,700,50,5.258618632434044e+40,0,LR (True)
9,27,30,800,800,50,1.1797235048832814e+152,0,LR (True)
10,27,30,900,900,50,4.1815125939356614e+227,0,LR (True)
11,27,30,100,100,50,0.004321231146435105,0,LR (True)
0,28,30,10,10,50,3.1777607895555443e-07,0,LR (True)
1,28,30,50,50,50,2.549233150035392e-06,0,LR (True)
2,28,30,100,100,50,0.00925276227251888,0,LR (True)
3,28,30,200,200,50,5.5653403684871305,0,LR (True)
4,28,30,300,300,50,1037.697168031296,0,LR (True)
5,28,30,400,400,50,411.1117648383669,0,LR (True)
6,28,30,500,500,50,37980126.08373856,0,LR (True)
7,28,30,600,600,50,28255363273.29678,0,LR (True)
8,28,30,700,700,50,5.026316788898738e+39,0,LR (True)
9,28,30,800,800,50,1.8968758811658953e+197,0,LR (True)
10,28,30,900,900,50,3.7860338035990407e+216,0,LR (True)
11,28,30,100,100,50,0.006307956853640114,0,LR (True)
0,29,30,10,10,50,4.218110260766455e-07,0,LR (True)
1,29,30,50,50,50,2.1227472976689243e-06,0,LR (True)
2,29,30,100,100,50,0.0011756837145805192,0,LR (True)
3,29,30,200,200,50,1052.5402823345314,0,LR (True)
4,29,30,300,300,50,31.428205250837934,0,LR (True)
5,29,30,400,400,50,468.4186078594837,0,LR (True)
6,29,30,500,500,50,419432.26520881476,0,LR (True)
7,29,30,600,600,50,416379890.36531126,0,LR (True)
8,29,30,700,700,50,9.135400564263562e+75,0,LR (True)
9,29,30,800,800,50,1.800781544380849e+257,0,LR (True)
10,29,30,900,900,50,1.5816960875338414e+223,0,LR (True)
11,29,30,100,100,50,0.003947977406045754,0,LR (True)
