,rep,n,latent_dim,embed_dim,timesteps,control_horizons,loss,total_cost,id
857,6,36,300,300,50,0,92118738905.82079,0,LR (True)
858,6,108,300,300,50,0,0.00011288821493664893,0,LR (True)
859,6,72,300,300,50,0,0.11873202177925814,0,LR (True)
860,6,54,300,300,50,0,899.8795867272958,0,LR (True)
861,6,45,300,300,50,0,1004891.4378927145,0,LR (True)
862,6,49,300,300,50,0,18732.175170316095,0,LR (True)
863,6,51,300,300,50,0,3927.090107959671,0,LR (True)
864,6,52,300,300,50,0,6774.755725427954,0,LR (True)
865,6,53,300,300,50,0,1420.0034839859543,0,LR (True)
866,6,53,300,300,50,0,1420.0034839859543,0,LR (True)
867,7,36,300,300,50,0,274441151922.59686,0,LR (True)
868,7,108,300,300,50,0,5.649677014306615e-05,0,LR (True)
869,7,72,300,300,50,0,0.06387612025386115,0,LR (True)
870,7,54,300,300,50,0,1035.8632281903922,0,LR (True)
871,7,63,300,300,50,0,6.878199182611623,0,LR (True)
872,7,58,300,300,50,0,24.097615114329674,0,LR (True)
873,7,56,300,300,50,0,332.79589901496155,0,LR (True)
874,7,55,300,300,50,0,431.44839910017305,0,LR (True)
875,7,54,300,300,50,0,1035.8632281903922,0,LR (True)
876,8,36,300,300,50,0,3.9724982053325597e+43,0,LR (True)
877,8,108,300,300,50,0,2.0783120473338768,0,LR (True)
878,8,72,300,300,50,0,2025.25000190842,0,LR (True)
879,8,90,300,300,50,0,39.76258959081315,0,LR (True)
880,8,81,300,300,50,0,188.35734600150533,0,LR (True)
881,8,76,300,300,50,0,551.7463502292568,0,LR (True)
882,8,74,300,300,50,0,1325.3305347152468,0,LR (True)
883,8,75,300,300,50,0,898.2993455903252,0,LR (True)
884,8,74,300,300,50,0,1325.3305347152468,0,LR (True)
885,9,36,300,300,50,0,132371861.33757721,0,LR (True)
886,9,108,300,300,50,0,5.4609512462927235e-05,0,LR (True)
887,9,72,300,300,50,0,0.01911923889347272,0,LR (True)
888,9,54,300,300,50,0,28.238507034981165,0,LR (True)
889,9,45,300,300,50,0,14695.383727977312,0,LR (True)
890,9,49,300,300,50,0,460.30618805246644,0,LR (True)
891,9,47,300,300,50,0,5346.344674042553,0,LR (True)
892,9,48,300,300,50,0,1144.7482470713876,0,LR (True)
893,9,48,300,300,50,0,1144.7482470713876,0,LR (True)
894,10,36,300,300,50,0,961840447.1968274,0,LR (True)
895,10,108,300,300,50,0,3.3306732618004154e-05,0,LR (True)
896,10,72,300,300,50,0,0.014333044737466771,0,LR (True)
897,10,54,300,300,50,0,73.2736958736952,0,LR (True)
898,10,45,300,300,50,0,63541.48385942083,0,LR (True)
899,10,49,300,300,50,0,3227.075086258826,0,LR (True)
900,10,51,300,300,50,0,641.7792632916736,0,LR (True)
901,10,50,300,300,50,0,912.2077034695517,0,LR (True)
902,10,49,300,300,50,0,3227.075086258826,0,LR (True)
903,11,36,300,300,50,0,1138075924.1272821,0,LR (True)
904,11,108,300,300,50,0,1.375312461170182e-06,0,LR (True)
905,11,72,300,300,50,0,0.0016072218867425596,0,LR (True)
906,11,54,300,300,50,0,19.151169980303433,0,LR (True)
907,11,45,300,300,50,0,36436.46804037192,0,LR (True)
908,11,49,300,300,50,0,327.04391235509814,0,LR (True)
909,11,47,300,300,50,0,3810.9207436332704,0,LR (True)
910,11,48,300,300,50,0,1508.24390882858,0,LR (True)
911,11,48,300,300,50,0,1508.24390882858,0,LR (True)
912,12,36,300,300,50,0,184085640693.00256,0,LR (True)
913,12,108,300,300,50,0,9.309779566615337e-06,0,LR (True)
914,12,72,300,300,50,0,0.01897314335916813,0,LR (True)
915,12,54,300,300,50,0,554.541479983105,0,LR (True)
916,12,45,300,300,50,0,4850888.798743419,0,LR (True)
917,12,49,300,300,50,0,83113.98278377703,0,LR (True)
918,12,51,300,300,50,0,19531.91751458922,0,LR (True)
919,12,52,300,300,50,0,6715.515123261647,0,LR (True)
920,12,53,300,300,50,0,2826.9812337470053,0,LR (True)
921,12,53,300,300,50,0,2826.9812337470053,0,LR (True)
922,13,36,300,300,50,0,1575626.445834329,0,LR (True)
923,13,108,300,300,50,0,3.41416304245885e-07,0,LR (True)
924,13,72,300,300,50,0,0.00011056441727031724,0,LR (True)
925,13,54,300,300,50,0,0.1299450978481357,0,LR (True)
926,13,45,300,300,50,0,56.262148580010056,0,LR (True)
927,13,40,300,300,50,0,11725.699710368292,0,LR (True)
928,13,42,300,300,50,0,750.786108684454,0,LR (True)
929,13,41,300,300,50,0,2738.0215155691276,0,LR (True)
930,13,41,300,300,50,0,2738.0215155691276,0,LR (True)
931,14,36,300,300,50,0,72528099496.32037,0,LR (True)
932,14,108,300,300,50,0,0.00018013481116699545,0,LR (True)
933,14,72,300,300,50,0,0.35333756472055355,0,LR (True)
934,14,54,300,300,50,0,2747.4012397454303,0,LR (True)
935,14,63,300,300,50,0,9.82297062665519,0,LR (True)
936,14,58,300,300,50,0,267.0164031281674,0,LR (True)
937,14,56,300,300,50,0,597.4224363652323,0,LR (True)
938,14,55,300,300,50,0,760.2670617774959,0,LR (True)
939,14,54,300,300,50,0,2747.4012397454303,0,LR (True)
940,15,36,300,300,50,0,29671231348.048306,0,LR (True)
941,15,108,300,300,50,0,0.0022934260877840586,0,LR (True)
942,15,72,300,300,50,0,4.714277659872495,0,LR (True)
943,15,54,300,300,50,0,5040.482901143928,0,LR (True)
944,15,63,300,300,50,0,43.27834527031531,0,LR (True)
945,15,58,300,300,50,0,816.4416741645938,0,LR (True)
946,15,56,300,300,50,0,1101.0109919043946,0,LR (True)
947,15,57,300,300,50,0,1009.5185244805289,0,LR (True)
948,15,57,300,300,50,0,1009.5185244805289,0,LR (True)
949,16,36,300,300,50,0,4.401555219781684e+23,0,LR (True)
950,16,108,300,300,50,0,0.0012362012527065394,0,LR (True)
951,16,72,300,300,50,0,4.602866607191156,0,LR (True)
952,16,54,300,300,50,0,219923.74465354116,0,LR (True)
953,16,63,300,300,50,0,288.47749730426403,0,LR (True)
954,16,58,300,300,50,0,67055.49014114733,0,LR (True)
955,16,60,300,300,50,0,1069.483530900753,0,LR (True)
956,16,61,300,300,50,0,724.0476153855142,0,LR (True)
957,16,60,300,300,50,0,1069.483530900753,0,LR (True)
958,17,36,300,300,50,0,1.4555663173512722e+21,0,LR (True)
959,17,108,300,300,50,0,0.06702208397234041,0,LR (True)
960,17,72,300,300,50,0,171.53817568867106,0,LR (True)
961,17,54,300,300,50,0,526955.9204900318,0,LR (True)
962,17,63,300,300,50,0,2083.1672553881376,0,LR (True)
963,17,67,300,300,50,0,246.78404639651646,0,LR (True)
964,17,65,300,300,50,0,714.4771328959373,0,LR (True)
965,17,64,300,300,50,0,981.1144446104734,0,LR (True)
966,17,63,300,300,50,0,2083.1672553881376,0,LR (True)
967,18,36,300,300,50,0,14460422129037.2,0,LR (True)
968,18,108,300,300,50,0,0.00016831716395751022,0,LR (True)
969,18,72,300,300,50,0,0.27811050545384297,0,LR (True)
970,18,54,300,300,50,0,4790.6285326409015,0,LR (True)
971,18,63,300,300,50,0,13.91122525377716,0,LR (True)
972,18,58,300,300,50,0,256.41504261946886,0,LR (True)
973,18,56,300,300,50,0,1440.4679328226614,0,LR (True)
974,18,57,300,300,50,0,1195.2727675184342,0,LR (True)
975,18,57,300,300,50,0,1195.2727675184342,0,LR (True)
976,19,36,300,300,50,0,3.264897017648864e+23,0,LR (True)
977,19,108,300,300,50,0,0.021688419216900748,0,LR (True)
978,19,72,300,300,50,0,325.75613099527766,0,LR (True)
979,19,54,300,300,50,0,769024.7980243082,0,LR (True)
980,19,63,300,300,50,0,5920.745453636236,0,LR (True)
981,19,67,300,300,50,0,1971.2994134520661,0,LR (True)
982,19,69,300,300,50,0,1105.1691363419561,0,LR (True)
983,19,70,300,300,50,0,794.7775663713444,0,LR (True)
984,19,69,300,300,50,0,1105.1691363419561,0,LR (True)
985,20,36,300,300,50,0,213125113091.2861,0,LR (True)
986,20,108,300,300,50,0,0.00020719968136610748,0,LR (True)
987,20,72,300,300,50,0,0.6858637575716351,0,LR (True)
988,20,54,300,300,50,0,4741.612018019914,0,LR (True)
989,20,63,300,300,50,0,12.622710773825318,0,LR (True)
990,20,58,300,300,50,0,304.03000576686316,0,LR (True)
991,20,56,300,300,50,0,1031.6511893946315,0,LR (True)
992,20,57,300,300,50,0,350.7226400078355,0,LR (True)
993,20,56,300,300,50,0,1031.6511893946315,0,LR (True)
994,21,36,300,300,50,0,634158487958.4535,0,LR (True)
995,21,108,300,300,50,0,6.954675389593254e-05,0,LR (True)
996,21,72,300,300,50,0,0.08992290919690485,0,LR (True)
997,21,54,300,300,50,0,718.6618975051318,0,LR (True)
998,21,45,300,300,50,0,1458774.2221661007,0,LR (True)
999,21,49,300,300,50,0,36600.923663246576,0,LR (True)
1000,21,51,300,300,50,0,12743.836168826681,0,LR (True)
1001,21,52,300,300,50,0,2982.87280442428,0,LR (True)
1002,21,53,300,300,50,0,1502.4522484358188,0,LR (True)
1003,21,53,300,300,50,0,1502.4522484358188,0,LR (True)
1004,22,36,300,300,50,0,9129978188146.693,0,LR (True)
1005,22,108,300,300,50,0,0.002579053447503955,0,LR (True)
1006,22,72,300,300,50,0,5.585345927743476,0,LR (True)
1007,22,54,300,300,50,0,108992.44363832334,0,LR (True)
1008,22,63,300,300,50,0,758.8790640252897,0,LR (True)
1009,22,58,300,300,50,0,4495.304480789306,0,LR (True)
1010,22,60,300,300,50,0,1472.590744604781,0,LR (True)
1011,22,61,300,300,50,0,1424.3155402125342,0,LR (True)
1012,22,62,300,300,50,0,899.9256361593046,0,LR (True)
1013,22,61,300,300,50,0,1424.3155402125342,0,LR (True)
1014,23,36,300,300,50,0,39906061753.96414,0,LR (True)
1015,23,108,300,300,50,0,3.3047538536876136e-06,0,LR (True)
1016,23,72,300,300,50,0,0.01092836586822247,0,LR (True)
1017,23,54,300,300,50,0,31.485950025201916,0,LR (True)
1018,23,45,300,300,50,0,594811.5837569002,0,LR (True)
1019,23,49,300,300,50,0,936.7239848692357,0,LR (True)
1020,23,47,300,300,50,0,3896.879258352578,0,LR (True)
1021,23,48,300,300,50,0,1288.0255756871618,0,LR (True)
1022,23,48,300,300,50,0,1288.0255756871618,0,LR (True)
1023,24,36,300,300,50,0,15128578547070.557,0,LR (True)
1024,24,108,300,300,50,0,0.001756649717595435,0,LR (True)
1025,24,72,300,300,50,0,2.5845601699961436,0,LR (True)
1026,24,54,300,300,50,0,8751.3553350396,0,LR (True)
1027,24,63,300,300,50,0,29.194864686625017,0,LR (True)
1028,24,58,300,300,50,0,750.426276596956,0,LR (True)
1029,24,56,300,300,50,0,3404.8049765906467,0,LR (True)
1030,24,57,300,300,50,0,1560.2789764056688,0,LR (True)
1031,24,57,300,300,50,0,1560.2789764056688,0,LR (True)
1032,25,36,300,300,50,0,11083769.184480915,0,LR (True)
1033,25,108,300,300,50,0,2.116417889820504e-06,0,LR (True)
1034,25,72,300,300,50,0,0.0010755939820375569,0,LR (True)
1035,25,54,300,300,50,0,4.483184193113097,0,LR (True)
1036,25,45,300,300,50,0,1172.2779246454163,0,LR (True)
1037,25,49,300,300,50,0,80.38732505076946,0,LR (True)
1038,25,47,300,300,50,0,467.6662678977209,0,LR (True)
1039,25,46,300,300,50,0,616.7299539418345,0,LR (True)
1040,25,45,300,300,50,0,1172.2779246454163,0,LR (True)
1041,26,36,300,300,50,0,28750843683587.15,0,LR (True)
1042,26,108,300,300,50,0,0.004975505086605736,0,LR (True)
1043,26,72,300,300,50,0,8.414086804645196,0,LR (True)
1044,26,54,300,300,50,0,70775.73026886329,0,LR (True)
1045,26,63,300,300,50,0,149.72253363287402,0,LR (True)
1046,26,58,300,300,50,0,6699.584206245357,0,LR (True)
1047,26,60,300,300,50,0,1127.776361155811,0,LR (True)
1048,26,61,300,300,50,0,632.7829452412705,0,LR (True)
1049,26,60,300,300,50,0,1127.776361155811,0,LR (True)
1050,27,36,300,300,50,0,56968695179.18091,0,LR (True)
1051,27,108,300,300,50,0,0.000155017258937935,0,LR (True)
1052,27,72,300,300,50,0,0.6175881488067153,0,LR (True)
1053,27,54,300,300,50,0,1086.6094100215976,0,LR (True)
1054,27,63,300,300,50,0,13.22328457228125,0,LR (True)
1055,27,58,300,300,50,0,53.375104836192655,0,LR (True)
1056,27,56,300,300,50,0,209.8867805399301,0,LR (True)
1057,27,55,300,300,50,0,608.7039016337625,0,LR (True)
1058,27,54,300,300,50,0,1086.6094100215976,0,LR (True)
1059,28,36,300,300,50,0,694510365.6187589,0,LR (True)
1060,28,108,300,300,50,0,7.867273351559319e-05,0,LR (True)
1061,28,72,300,300,50,0,0.04557859061956988,0,LR (True)
1062,28,54,300,300,50,0,88.9370922416121,0,LR (True)
1063,28,45,300,300,50,0,22271.50720338348,0,LR (True)
1064,28,49,300,300,50,0,1514.4306024538296,0,LR (True)
1065,28,51,300,300,50,0,477.6353116849762,0,LR (True)
1066,28,50,300,300,50,0,1080.267482527403,0,LR (True)
1067,28,50,300,300,50,0,1080.267482527403,0,LR (True)
1068,29,36,300,300,50,0,45047051767.32362,0,LR (True)
1069,29,108,300,300,50,0,1.8443932444042276e-05,0,LR (True)
1070,29,72,300,300,50,0,0.017674252771821518,0,LR (True)
1071,29,54,300,300,50,0,142.59557709300694,0,LR (True)
1072,29,45,300,300,50,0,2804829.0472463784,0,LR (True)
1073,29,49,300,300,50,0,27035.119936947835,0,LR (True)
1074,29,51,300,300,50,0,2637.2402853861613,0,LR (True)
1075,29,52,300,300,50,0,1063.1402798932188,0,LR (True)
1076,29,53,300,300,50,0,200.40250162300347,0,LR (True)
1077,29,52,300,300,50,0,1063.1402798932188,0,LR (True)
1078,0,55,400,400,50,0,367337708.91431916,0,LR (True)
1079,0,165,400,400,50,0,5.248495646797556e-06,0,LR (True)
1080,0,110,400,400,50,0,0.0024955485852665494,0,LR (True)
1081,0,82,400,400,50,0,13.249679835971303,0,LR (True)
1082,0,68,400,400,50,0,17172.52992082693,0,LR (True)
1083,0,75,400,400,50,0,518.0855795744563,0,LR (True)
1084,0,71,400,400,50,0,5124.714265221937,0,LR (True)
1085,0,73,400,400,50,0,976.4475561951091,0,LR (True)
1086,0,72,400,400,50,0,3756.9841188800656,0,LR (True)
1087,0,72,400,400,50,0,3756.9841188800656,0,LR (True)
1088,1,55,400,400,50,0,2637692.4025981114,0,LR (True)
1089,1,165,400,400,50,0,3.44095494209276e-05,0,LR (True)
1090,1,110,400,400,50,0,0.005413549004118102,0,LR (True)
1091,1,82,400,400,50,0,2.5608041568078788,0,LR (True)
1092,1,68,400,400,50,0,454.317546129756,0,LR (True)
1093,1,61,400,400,50,0,27394.57457650735,0,LR (True)
1094,1,64,400,400,50,0,4006.592321022618,0,LR (True)
1095,1,66,400,400,50,0,1291.6081131769079,0,LR (True)
1096,1,67,400,400,50,0,880.8667589784451,0,LR (True)
1097,1,66,400,400,50,0,1291.6081131769079,0,LR (True)
1098,2,55,400,400,50,0,533137975.9130214,0,LR (True)
1099,2,165,400,400,50,0,0.00042998111158708594,0,LR (True)
1100,2,110,400,400,50,0,0.08476468108057386,0,LR (True)
1101,2,82,400,400,50,0,172.02620975534487,0,LR (True)
1102,2,68,400,400,50,0,29185.96432452589,0,LR (True)
1103,2,75,400,400,50,0,1524.0981327594961,0,LR (True)
1104,2,78,400,400,50,0,689.1906724661545,0,LR (True)
1105,2,76,400,400,50,0,1685.2682765143988,0,LR (True)
1106,2,77,400,400,50,0,1287.964140141278,0,LR (True)
1107,2,77,400,400,50,0,1287.964140141278,0,LR (True)
1108,3,55,400,400,50,0,6620763224.85247,0,LR (True)
1109,3,165,400,400,50,0,0.00010176547029407897,0,LR (True)
1110,3,110,400,400,50,0,0.11751111069979198,0,LR (True)
1111,3,82,400,400,50,0,326.8708949594293,0,LR (True)
1112,3,68,400,400,50,0,611242.7492421898,0,LR (True)
1113,3,75,400,400,50,0,25831.315008238227,0,LR (True)
1114,3,78,400,400,50,0,4610.27541231356,0,LR (True)
1115,3,80,400,400,50,0,4495.662194562506,0,LR (True)
1116,3,81,400,400,50,0,3162.8651710709073,0,LR (True)
1117,3,81,400,400,50,0,3162.8651710709073,0,LR (True)
1118,4,55,400,400,50,0,583412.5828892487,0,LR (True)
1119,4,165,400,400,50,0,3.3813505200598564e-07,0,LR (True)
1120,4,110,400,400,50,0,0.00012794353168190777,0,LR (True)
1121,4,82,400,400,50,0,0.11766126736524946,0,LR (True)
1122,4,68,400,400,50,0,91.31633679447991,0,LR (True)
1123,4,61,400,400,50,0,14226.030864675377,0,LR (True)
1124,4,64,400,400,50,0,907.7228043333863,0,LR (True)
1125,4,62,400,400,50,0,8835.135371649894,0,LR (True)
1126,4,63,400,400,50,0,3106.9262622366896,0,LR (True)
1127,4,63,400,400,50,0,3106.9262622366896,0,LR (True)
1128,5,55,400,400,50,0,11211907220.237371,0,LR (True)
1129,5,165,400,400,50,0,0.0006331903385347612,0,LR (True)
1130,5,110,400,400,50,0,0.1873436664882343,0,LR (True)
1131,5,82,400,400,50,0,949.8344345914584,0,LR (True)
1132,5,68,400,400,50,0,1012480.4030853292,0,LR (True)
1133,5,75,400,400,50,0,76853.48458298629,0,LR (True)
1134,5,78,400,400,50,0,6137.912381653214,0,LR (True)
1135,5,80,400,400,50,0,2757.5915781799417,0,LR (True)
1136,5,81,400,400,50,0,1538.8807738985054,0,LR (True)
1137,5,81,400,400,50,0,1538.8807738985054,0,LR (True)
1138,6,55,400,400,50,0,4828704955.545749,0,LR (True)
1139,6,165,400,400,50,0,0.01702636964491335,0,LR (True)
1140,6,110,400,400,50,0,4.357211347371454,0,LR (True)
1141,6,82,400,400,50,0,3671.419387559013,0,LR (True)
1142,6,96,400,400,50,0,73.2769146666011,0,LR (True)
1143,6,89,400,400,50,0,401.17810319017235,0,LR (True)
1144,6,85,400,400,50,0,1365.0082307764744,0,LR (True)
1145,6,87,400,400,50,0,847.0452690826799,0,LR (True)
1146,6,86,400,400,50,0,1426.151221603344,0,LR (True)
1147,6,86,400,400,50,0,1426.151221603344,0,LR (True)
1148,7,55,400,400,50,0,974574441.4796731,0,LR (True)
1149,7,165,400,400,50,0,0.012822335318506193,0,LR (True)
1150,7,110,400,400,50,0,0.6821624856312944,0,LR (True)
1151,7,82,400,400,50,0,508.9960600325617,0,LR (True)
1152,7,68,400,400,50,0,70966.74081734438,0,LR (True)
1153,7,75,400,400,50,0,4791.642711154889,0,LR (True)
1154,7,78,400,400,50,0,2060.3807509719522,0,LR (True)
1155,7,80,400,400,50,0,942.9672460536391,0,LR (True)
1156,7,79,400,400,50,0,1186.3828196722116,0,LR (True)
1157,7,79,400,400,50,0,1186.3828196722116,0,LR (True)
1158,8,55,400,400,50,0,196949334.7199065,0,LR (True)
1159,8,165,400,400,50,0,8.7059124746025e-06,0,LR (True)
1160,8,110,400,400,50,0,0.0028894216925133094,0,LR (True)
1161,8,82,400,400,50,0,11.235041363840482,0,LR (True)
1162,8,68,400,400,50,0,4780.253280184762,0,LR (True)
1163,8,75,400,400,50,0,103.19478381275854,0,LR (True)
1164,8,71,400,400,50,0,2023.71886233152,0,LR (True)
1165,8,73,400,400,50,0,377.96567619728444,0,LR (True)
1166,8,72,400,400,50,0,1606.5034208607622,0,LR (True)
1167,8,72,400,400,50,0,1606.5034208607622,0,LR (True)
1168,9,55,400,400,50,0,11800246.927755587,0,LR (True)
1169,9,165,400,400,50,0,0.0004226796427248224,0,LR (True)
1170,9,110,400,400,50,0,0.021191271284582747,0,LR (True)
1171,9,82,400,400,50,0,11.894440010679055,0,LR (True)
1172,9,68,400,400,50,0,3730.1254820503877,0,LR (True)
1173,9,75,400,400,50,0,301.11313246316615,0,LR (True)
1174,9,71,400,400,50,0,509.55862390903087,0,LR (True)
1175,9,69,400,400,50,0,2445.447397436354,0,LR (True)
1176,9,70,400,400,50,0,637.344698574781,0,LR (True)
1177,9,69,400,400,50,0,2445.447397436354,0,LR (True)
1178,10,55,400,400,50,0,4863774.9033875,0,LR (True)
1179,10,165,400,400,50,0,6.854842514692009e-06,0,LR (True)
1180,10,110,400,400,50,0,0.001009110529033901,0,LR (True)
1181,10,82,400,400,50,0,1.4501515352682801,0,LR (True)
1182,10,68,400,400,50,0,416.5698622350195,0,LR (True)
1183,10,61,400,400,50,0,63208.16412171378,0,LR (True)
1184,10,64,400,400,50,0,11912.902835636181,0,LR (True)
1185,10,66,400,400,50,0,1743.2704975915287,0,LR (True)
1186,10,67,400,400,50,0,965.5648329134297,0,LR (True)
1187,10,66,400,400,50,0,1743.2704975915287,0,LR (True)
1188,11,55,400,400,50,0,24872107.34842304,0,LR (True)
1189,11,165,400,400,50,0,1.1154599347553943e-05,0,LR (True)
1190,11,110,400,400,50,0,0.006955095112966656,0,LR (True)
1191,11,82,400,400,50,0,3.4810481577845347,0,LR (True)
1192,11,68,400,400,50,0,2625.6840523287538,0,LR (True)
1193,11,75,400,400,50,0,117.71460750583675,0,LR (True)
1194,11,71,400,400,50,0,518.743356762205,0,LR (True)
1195,11,69,400,400,50,0,1976.4554009952265,0,LR (True)
1196,11,70,400,400,50,0,1882.1127571506006,0,LR (True)
1197,11,70,400,400,50,0,1882.1127571506006,0,LR (True)
1198,12,55,400,400,50,0,541079298.1223586,0,LR (True)
1199,12,165,400,400,50,0,8.5948522292681e-05,0,LR (True)
1200,12,110,400,400,50,0,0.02334696767081924,0,LR (True)
1201,12,82,400,400,50,0,57.98102157293257,0,LR (True)
1202,12,68,400,400,50,0,47806.595612715675,0,LR (True)
1203,12,75,400,400,50,0,2251.860782011828,0,LR (True)
1204,12,78,400,400,50,0,189.8899847829273,0,LR (True)
1205,12,76,400,400,50,0,1342.4425095920053,0,LR (True)
1206,12,77,400,400,50,0,404.31879517223183,0,LR (True)
1207,12,76,400,400,50,0,1342.4425095920053,0,LR (True)
1208,13,55,400,400,50,0,1654209.2876608064,0,LR (True)
1209,13,165,400,400,50,0,1.4762895915693443e-05,0,LR (True)
1210,13,110,400,400,50,0,0.002748449886152839,0,LR (True)
1211,13,82,400,400,50,0,1.7237020468806903,0,LR (True)
1212,13,68,400,400,50,0,1094.0227031737688,0,LR (True)
1213,13,75,400,400,50,0,23.750025226450934,0,LR (True)
1214,13,71,400,400,50,0,136.47968752083082,0,LR (True)
1215,13,69,400,400,50,0,652.4211144599187,0,LR (True)
1216,13,68,400,400,50,0,1094.0227031737688,0,LR (True)
1217,14,55,400,400,50,0,5369762368.268973,0,LR (True)
1218,14,165,400,400,50,0,0.00046416800926862953,0,LR (True)
1219,14,110,400,400,50,0,0.15282808039623838,0,LR (True)
1220,14,82,400,400,50,0,1123.4953540088654,0,LR (True)
1221,14,96,400,400,50,0,12.77208445101619,0,LR (True)
1222,14,89,400,400,50,0,62.6570405240558,0,LR (True)
1223,14,85,400,400,50,0,274.613824766711,0,LR (True)
1224,14,83,400,400,50,0,861.5098590624643,0,LR (True)
1225,14,82,400,400,50,0,1123.4953540088654,0,LR (True)
1226,15,55,400,400,50,0,51018734145609.96,0,LR (True)
1227,15,165,400,400,50,0,0.043733184931454554,0,LR (True)
1228,15,110,400,400,50,0,22.034765136922942,0,LR (True)
1229,15,82,400,400,50,0,50523.01014285121,0,LR (True)
1230,15,96,400,400,50,0,424.5671166179011,0,LR (True)
1231,15,89,400,400,50,0,7367.248045786653,0,LR (True)
1232,15,92,400,400,50,0,3455.3172289743957,0,LR (True)
1233,15,94,400,400,50,0,1103.2558184924665,0,LR (True)
1234,15,95,400,400,50,0,827.1857008871291,0,LR (True)
1235,15,94,400,400,50,0,1103.2558184924665,0,LR (True)
1236,16,55,400,400,50,0,2066531.8819353452,0,LR (True)
1237,16,165,400,400,50,0,3.4431623781863766e-07,0,LR (True)
1238,16,110,400,400,50,0,7.900333679801411e-05,0,LR (True)
1239,16,82,400,400,50,0,0.1140857685264056,0,LR (True)
1240,16,68,400,400,50,0,53.210104555193396,0,LR (True)
1241,16,61,400,400,50,0,3825.2207726331717,0,LR (True)
1242,16,64,400,400,50,0,336.1502454681054,0,LR (True)
1243,16,62,400,400,50,0,1114.8788198222085,0,LR (True)
1244,16,63,400,400,50,0,552.5311495759266,0,LR (True)
1245,16,62,400,400,50,0,1114.8788198222085,0,LR (True)
1246,17,55,400,400,50,0,232254111.7266445,0,LR (True)
1247,17,165,400,400,50,0,9.385563345940066e-06,0,LR (True)
1248,17,110,400,400,50,0,0.0019163519074730131,0,LR (True)
1249,17,82,400,400,50,0,6.686085026466519,0,LR (True)
1250,17,68,400,400,50,0,12881.626512766123,0,LR (True)
1251,17,75,400,400,50,0,53.67471054910283,0,LR (True)
1252,17,71,400,400,50,0,1053.8224269706457,0,LR (True)
1253,17,73,400,400,50,0,238.64166573107,0,LR (True)
1254,17,72,400,400,50,0,1100.8420087636348,0,LR (True)
1255,17,72,400,400,50,0,1100.8420087636348,0,LR (True)
1256,18,55,400,400,50,0,7260743.686226797,0,LR (True)
1257,18,165,400,400,50,0,4.059723240791126e-05,0,LR (True)
1258,18,110,400,400,50,0,0.0031469580495381757,0,LR (True)
1259,18,82,400,400,50,0,6.713097299219006,0,LR (True)
1260,18,68,400,400,50,0,1199.5144560107835,0,LR (True)
1261,18,75,400,400,50,0,48.84757029802199,0,LR (True)
1262,18,71,400,400,50,0,196.32748791470203,0,LR (True)
1263,18,69,400,400,50,0,851.1200066001243,0,LR (True)
1264,18,68,400,400,50,0,1199.5144560107835,0,LR (True)
1265,19,55,400,400,50,0,15842024.88358598,0,LR (True)
1266,19,165,400,400,50,0,9.773287558744528e-06,0,LR (True)
1267,19,110,400,400,50,0,0.0018171270875143634,0,LR (True)
1268,19,82,400,400,50,0,2.400316899740473,0,LR (True)
1269,19,68,400,400,50,0,1699.5972456043914,0,LR (True)
1270,19,75,400,400,50,0,83.40017832274776,0,LR (True)
1271,19,71,400,400,50,0,794.1807863321617,0,LR (True)
1272,19,69,400,400,50,0,1195.8466072212811,0,LR (True)
1273,19,70,400,400,50,0,1016.4830675963634,0,LR (True)
1274,19,70,400,400,50,0,1016.4830675963634,0,LR (True)
1275,20,55,400,400,50,0,424982859.6345333,0,LR (True)
1276,20,165,400,400,50,0,1.3811713900163117e-05,0,LR (True)
1277,20,110,400,400,50,0,0.0057395504952380575,0,LR (True)
1278,20,82,400,400,50,0,21.2680729620503,0,LR (True)
1279,20,68,400,400,50,0,38574.226395216945,0,LR (True)
1280,20,75,400,400,50,0,308.9768562226504,0,LR (True)
1281,20,71,400,400,50,0,3735.4195048361244,0,LR (True)
1282,20,73,400,400,50,0,2244.246085952921,0,LR (True)
1283,20,74,400,400,50,0,714.3544856160051,0,LR (True)
1284,20,73,400,400,50,0,2244.246085952921,0,LR (True)
1285,21,55,400,400,50,0,38509369.07675961,0,LR (True)
1286,21,165,400,400,50,0,5.329627494297719e-07,0,LR (True)
1287,21,110,400,400,50,0,0.00033586866493530464,0,LR (True)
1288,21,82,400,400,50,0,0.8115608435672462,0,LR (True)
1289,21,68,400,400,50,0,941.3639099076545,0,LR (True)
1290,21,61,400,400,50,0,176215.33183463645,0,LR (True)
1291,21,64,400,400,50,0,16750.741856607376,0,LR (True)
1292,21,66,400,400,50,0,3683.68342099322,0,LR (True)
1293,21,67,400,400,50,0,3552.480666519426,0,LR (True)
1294,21,67,400,400,50,0,3552.480666519426,0,LR (True)
1295,22,55,400,400,50,0,458260090.7298195,0,LR (True)
1296,22,165,400,400,50,0,0.0002126019325403255,0,LR (True)
1297,22,110,400,400,50,0,0.10609409906144457,0,LR (True)
1298,22,82,400,400,50,0,64.76364945761321,0,LR (True)
1299,22,68,400,400,50,0,50276.031113427,0,LR (True)
1300,22,75,400,400,50,0,2279.976306649648,0,LR (True)
1301,22,78,400,400,50,0,920.8545794601555,0,LR (True)
