,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
3,130,2,2,25,0.00178379246899117,0,Simple
4,140,2,2,25,0.017867294857841685,0,Simple
5,150,2,2,25,0.0039059973890746874,0,Simple
6,160,2,2,25,0.008886410027719916,0,Simple
7,170,2,2,25,0.0003637359629186372,0,Simple
8,180,2,2,25,0.0025515581952118634,0,Simple
9,190,2,2,25,0.000267325002059956,0,Simple
10,200,2,2,25,0.0006057098268331114,0,Simple
11,210,2,2,25,0.0013003393984002325,0,Simple
12,220,2,2,25,0.0030919827197996436,0,Simple
13,230,2,2,25,0.0019467749645091113,0,Simple
14,240,2,2,25,0.001845448796020355,0,Simple
15,250,2,2,25,0.0009301846898768466,0,Simple
16,260,2,2,25,0.0006469910851426955,0,Simple
17,270,2,2,25,0.0010810154750996914,0,Simple
18,280,2,2,25,0.00040844694335737163,0,Simple
19,290,2,2,25,0.00074313699838443,0,Simple
20,300,2,2,25,0.0012337879022566837,0,Simple
21,310,2,2,25,0.0007270846712800034,0,Simple
22,320,2,2,25,0.0018011574482493314,0,Simple
23,330,2,2,25,0.00033633552099892,0,Simple
24,340,2,2,25,0.00099759742925452,0,Simple
25,350,2,2,25,0.0012886521433078846,0,Simple
26,360,2,2,25,0.000603088706768267,0,Simple
27,370,2,2,25,0.0012734266770324024,0,Simple
28,380,2,2,25,0.00036586139819698725,0,Simple
29,390,2,2,25,0.0009168528524284983,0,Simple
30,400,2,2,25,0.00046993421654553143,0,Simple
31,410,2,2,25,0.0015239726780455925,0,Simple
32,420,2,2,25,0.0024814812216233458,0,Simple
33,430,2,2,25,0.0006843140302403942,0,Simple
34,440,2,2,25,0.0006274062744009303,0,Simple
35,450,2,2,25,0.0006121478670388509,0,Simple
36,460,2,2,25,0.0014443780033793266,0,Simple
37,470,2,2,25,0.002514407683057879,0,Simple
38,480,2,2,25,0.0035211197337467865,0,Simple
39,490,2,2,25,0.0006514162432760585,0,Simple
40,500,2,2,25,0.0014579286049111748,0,Simple
41,510,2,2,25,0.00214726376608653,0,Simple
42,520,2,2,25,0.0016894649517023574,0,Simple
43,530,2,2,25,0.0012660777302061024,0,Simple
44,540,2,2,25,0.0014535148171658176,0,Simple
45,550,2,2,25,0.001035499046858614,0,Simple
46,560,2,2,25,0.0012364765565950884,0,Simple
47,570,2,2,25,0.0026083176822139552,0,Simple
48,580,2,2,25,0.0018634683969262357,0,Simple
49,590,2,2,25,0.0014321823039322324,0,Simple
50,600,2,2,25,0.0012996880270154131,0,Simple
51,610,2,2,25,0.0028444691297785383,0,Simple
52,620,2,2,25,0.0022097388985450454,0,Simple
53,630,2,2,25,0.001611596636108457,0,Simple
54,640,2,2,25,0.0012050755879361543,0,Simple
55,650,2,2,25,0.0018596689703714927,0,Simple
56,660,2,2,25,0.0016642878470242142,0,Simple
57,670,2,2,25,0.0010707333114741157,0,Simple
58,680,2,2,25,0.0013540523357239616,0,Simple
59,690,2,2,25,0.0035584147932978196,0,Simple
60,700,2,2,25,0.0006309093095772906,0,Simple
61,710,2,2,25,0.0016096971347906819,0,Simple
62,720,2,2,25,0.0011130948835908017,0,Simple
63,730,2,2,25,0.0021359976647850457,0,Simple
64,740,2,2,25,0.0009077030305571368,0,Simple
65,750,2,2,25,0.0026516570028260683,0,Simple
66,760,2,2,25,0.0006823489682648857,0,Simple
67,770,2,2,25,0.0012280350990077084,0,Simple
68,780,2,2,25,0.0015259068387223956,0,Simple
69,790,2,2,25,0.001269145345660762,0,Simple
70,800,2,2,25,0.0006820771065753793,0,Simple
71,810,2,2,25,0.001445402056695062,0,Simple
72,820,2,2,25,0.0016503303914882507,0,Simple
73,830,2,2,25,0.0007129739091316066,0,Simple
74,840,2,2,25,0.00219651543180032,0,Simple
75,850,2,2,25,0.0023450291930757535,0,Simple
76,860,2,2,25,0.0007137050030724685,0,Simple
77,870,2,2,25,0.0029627641668589994,0,Simple
78,880,2,2,25,0.0012246299559594451,0,Simple
79,890,2,2,25,0.002595954092569542,0,Simple
80,900,2,2,25,0.002079351566922331,0,Simple
81,910,2,2,25,0.00075993932097912,0,Simple
82,920,2,2,25,0.0014508833636929497,0,Simple
83,930,2,2,25,0.0016746977042545056,0,Simple
84,940,2,2,25,0.0021738808645156643,0,Simple
85,950,2,2,25,0.0022799396177267655,0,Simple
86,960,2,2,25,0.0019381682372131136,0,Simple
87,970,2,2,25,0.0015359307004400647,0,Simple
88,980,2,2,25,0.0036026356268572288,0,Simple
89,990,2,2,25,0.002425109905125507,0,Simple
90,1000,2,2,25,0.00262845283321698,0,Simple
0,100,2,2,25,0.3719440838037435,0,Simple
1,110,2,2,25,0.6161853227198567,0,Simple
2,120,2,2,25,0.8616584040715615,0,Simple
3,130,2,2,25,0.20234136831354746,0,Simple
4,140,2,2,25,0.2336667926561356,0,Simple
5,150,2,2,25,0.21662843309052265,0,Simple
6,160,2,2,25,0.2178722117232233,0,Simple
7,170,2,2,25,0.0444662678849191,0,Simple
8,180,2,2,25,0.06741225969791517,0,Simple
9,190,2,2,25,0.20597612086405234,0,Simple
10,200,2,2,25,0.19140379549729003,0,Simple
11,210,2,2,25,0.20649748120290853,0,Simple
12,220,2,2,25,0.029842522608514464,0,Simple
13,230,2,2,25,0.13168322330264393,0,Simple
14,240,2,2,25,0.04934319527555316,0,Simple
15,250,2,2,25,0.026218939228157632,0,Simple
16,260,2,2,25,0.016645373689759175,0,Simple
17,270,2,2,25,0.09397767177776607,0,Simple
18,280,2,2,25,0.03899355214560112,0,Simple
19,290,2,2,25,0.023994874739161412,0,Simple
20,300,2,2,25,0.012790751569363459,0,Simple
21,310,2,2,25,0.01754778755219179,0,Simple
22,320,2,2,25,0.23851641831972123,0,Simple
23,330,2,2,25,0.018777118224809927,0,Simple
24,340,2,2,25,0.0011154389688734579,0,Simple
25,350,2,2,25,0.11289938438090309,0,Simple
26,360,2,2,25,0.03058001637143807,0,Simple
27,370,2,2,25,0.0074893442600321835,0,Simple
28,380,2,2,25,0.0025337214872371834,0,Simple
29,390,2,2,25,0.007352576653015111,0,Simple
30,400,2,2,25,0.038433701427211496,0,Simple
31,410,2,2,25,0.0063715475256918355,0,Simple
32,420,2,2,25,0.014745001197659178,0,Simple
33,430,2,2,25,0.012760097829874403,0,Simple
34,440,2,2,25,0.023516622948218782,0,Simple
35,450,2,2,25,0.005052897301937724,0,Simple
36,460,2,2,25,0.0039696175281722455,0,Simple
37,470,2,2,25,0.0036854329173206697,0,Simple
38,480,2,2,25,0.003829885428001088,0,Simple
39,490,2,2,25,0.004024465665047005,0,Simple
40,500,2,2,25,0.0015601600449571694,0,Simple
41,510,2,2,25,0.002929666322152683,0,Simple
42,520,2,2,25,0.0033414620472639244,0,Simple
43,530,2,2,25,0.0033579294475855693,0,Simple
44,540,2,2,25,0.005090872606452554,0,Simple
45,550,2,2,25,0.0030488620258133387,0,Simple
46,560,2,2,25,0.0022458007736070613,0,Simple
47,570,2,2,25,0.00176704910058576,0,Simple
48,580,2,2,25,0.0018591046747204634,0,Simple
49,590,2,2,25,0.003772341025047582,0,Simple
50,600,2,2,25,0.0015199299770216118,0,Simple
51,610,2,2,25,0.0018453682126775264,0,Simple
52,620,2,2,25,0.0032960103083143765,0,Simple
53,630,2,2,25,0.0023760893132552486,0,Simple
54,640,2,2,25,0.0042176460078029235,0,Simple
55,650,2,2,25,0.0027045164010773464,0,Simple
56,660,2,2,25,0.0010604664686695207,0,Simple
57,670,2,2,25,0.0013729295448380791,0,Simple
58,680,2,2,25,0.002845578241340244,0,Simple
59,690,2,2,25,0.0012270750076956473,0,Simple
60,700,2,2,25,0.003002561579768841,0,Simple
61,710,2,2,25,0.0014947452857517615,0,Simple
62,720,2,2,25,0.003089937577496835,0,Simple
63,730,2,2,25,0.001979259379358584,0,Simple
64,740,2,2,25,0.0014477054665746145,0,Simple
65,750,2,2,25,0.00322284955055859,0,Simple
66,760,2,2,25,0.0026837352880080445,0,Simple
67,770,2,2,25,0.004480149362090496,0,Simple
68,780,2,2,25,0.0018418879683672236,0,Simple
69,790,2,2,25,0.0032152204504697418,0,Simple
70,800,2,2,25,0.002069970051903391,0,Simple
71,810,2,2,25,0.000928628672803651,0,Simple
72,820,2,2,25,0.0031791546539457504,0,Simple
73,830,2,2,25,0.0023640207885686467,0,Simple
74,840,2,2,25,0.002866678478165358,0,Simple
75,850,2,2,25,0.0029251529532887785,0,Simple
76,860,2,2,25,0.0027921482952618943,0,Simple
77,870,2,2,25,0.0019480960208225087,0,Simple
78,880,2,2,25,0.0014066071350809658,0,Simple
79,890,2,2,25,0.002528861941007234,0,Simple
80,900,2,2,25,0.0013730318426113017,0,Simple
81,910,2,2,25,0.002376090117463837,0,Simple
82,920,2,2,25,0.0023763039104372657,0,Simple
83,930,2,2,25,0.0012391536950442643,0,Simple
84,940,2,2,25,0.002004969537686618,0,Simple
85,950,2,2,25,0.0010217715984860928,0,Simple
86,960,2,2,25,0.002335254200639577,0,Simple
87,970,2,2,25,0.002115021251289515,0,Simple
88,980,2,2,25,0.003728154413215761,0,Simple
89,990,2,2,25,0.004290260968374962,0,Simple
90,1000,2,2,25,0.0023152895066619007,0,Simple
0,100,2,2,25,0.41750582677300685,0,Simple
1,110,2,2,25,0.32242060087134666,0,Simple
2,120,2,2,25,0.28354384295471835,0,Simple
3,130,2,2,25,0.2838579106788025,0,Simple
4,140,2,2,25,0.28544283351252253,0,Simple
5,150,2,2,25,0.6047890173221504,0,Simple
6,160,2,2,25,0.3585778770611682,0,Simple
7,170,2,2,25,0.33363428483694046,0,Simple
8,180,2,2,25,0.09729811202488114,0,Simple
9,190,2,2,25,0.05917925841337038,0,Simple
10,200,2,2,25,0.11690106217171431,0,Simple
11,210,2,2,25,0.07612807992602498,0,Simple
12,220,2,2,25,0.0039036061038531453,0,Simple
13,230,2,2,25,0.012447397720131636,0,Simple
14,240,2,2,25,0.06063848910157736,0,Simple
15,250,2,2,25,0.008217057392776067,0,Simple
16,260,2,2,25,0.013044080880076157,0,Simple
17,270,2,2,25,0.050157374587164336,0,Simple
18,280,2,2,25,0.21165350578653605,0,Simple
19,290,2,2,25,0.1400439345174373,0,Simple
20,300,2,2,25,0.08669331634447734,0,Simple
21,310,2,2,25,0.0009580338858909368,0,Simple
22,320,2,2,25,0.005772774917214283,0,Simple
23,330,2,2,25,0.06071663259700376,0,Simple
24,340,2,2,25,0.03279298950591717,0,Simple
25,350,2,2,25,0.021329901918991794,0,Simple
26,360,2,2,25,0.0032780477947753476,0,Simple
27,370,2,2,25,0.019988584421361335,0,Simple
28,380,2,2,25,0.08220788617967575,0,Simple
29,390,2,2,25,0.0010646912608034494,0,Simple
30,400,2,2,25,0.07337191155510664,0,Simple
31,410,2,2,25,0.03146508578954135,0,Simple
32,420,2,2,25,0.011128294730743456,0,Simple
33,430,2,2,25,0.008401834255662845,0,Simple
34,440,2,2,25,0.00898116051975243,0,Simple
35,450,2,2,25,0.003810916263664606,0,Simple
36,460,2,2,25,0.004466935608738189,0,Simple
37,470,2,2,25,0.010313635363999462,0,Simple
38,480,2,2,25,0.03616925022650338,0,Simple
39,490,2,2,25,0.012504925806448313,0,Simple
40,500,2,2,25,0.0015681905120401964,0,Simple
41,510,2,2,25,0.022997567713091322,0,Simple
42,520,2,2,25,0.0052549073021409265,0,Simple
43,530,2,2,25,0.004292201228317854,0,Simple
44,540,2,2,25,0.009209984884497341,0,Simple
45,550,2,2,25,0.0019400098370715275,0,Simple
46,560,2,2,25,0.011349288995497848,0,Simple
47,570,2,2,25,0.002851115854307061,0,Simple
48,580,2,2,25,0.006682711285682574,0,Simple
49,590,2,2,25,0.003980811831552087,0,Simple
50,600,2,2,25,0.004260345371927169,0,Simple
51,610,2,2,25,0.0011934970384244398,0,Simple
52,620,2,2,25,0.0015240309027581313,0,Simple
53,630,2,2,25,0.012293756716546362,0,Simple
54,640,2,2,25,0.00353809315144437,0,Simple
55,650,2,2,25,0.0030151781458173516,0,Simple
56,660,2,2,25,0.0025053038621651548,0,Simple
57,670,2,2,25,0.0009741053954344487,0,Simple
58,680,2,2,25,0.003885728039238842,0,Simple
59,690,2,2,25,0.0026211191792024227,0,Simple
60,700,2,2,25,0.003763991692509545,0,Simple
61,710,2,2,25,0.003670158330419354,0,Simple
62,720,2,2,25,0.005535435175455426,0,Simple
63,730,2,2,25,0.0006876519386662414,0,Simple
64,740,2,2,25,0.002675658979202058,0,Simple
65,750,2,2,25,0.008235714351787767,0,Simple
66,760,2,2,25,0.002610778459403994,0,Simple
67,770,2,2,25,0.003070198784465676,0,Simple
68,780,2,2,25,0.006015420771794403,0,Simple
69,790,2,2,25,0.0013792798357953407,0,Simple
70,800,2,2,25,0.0045788003654834725,0,Simple
71,810,2,2,25,0.002965445743540429,0,Simple
72,820,2,2,25,0.006255876296386706,0,Simple
73,830,2,2,25,0.0017534059357777285,0,Simple
74,840,2,2,25,0.0032778402767034455,0,Simple
75,850,2,2,25,0.003373266901785455,0,Simple
76,860,2,2,25,0.0024731425879440847,0,Simple
77,870,2,2,25,0.0042328729374308816,0,Simple
78,880,2,2,25,0.002228706310655079,0,Simple
79,890,2,2,25,0.0030377733606065335,0,Simple
80,900,2,2,25,0.0025466688169694727,0,Simple
81,910,2,2,25,0.0017161622190649197,0,Simple
82,920,2,2,25,0.0035738030613931267,0,Simple
83,930,2,2,25,0.0009294994235297875,0,Simple
84,940,2,2,25,0.00412672672163042,0,Simple
85,950,2,2,25,0.004245411402192048,0,Simple
86,960,2,2,25,0.0016753338852587732,0,Simple
87,970,2,2,25,0.0027092647701352944,0,Simple
88,980,2,2,25,0.0026829029258777864,0,Simple
89,990,2,2,25,0.003031789886143999,0,Simple
90,1000,2,2,25,0.0030865673940578603,0,Simple
0,100,2,2,25,5958.8579434360345,0,Simple
1,110,2,2,25,6108.988923425964,0,Simple
2,120,2,2,25,1485.2164774139762,0,Simple
3,130,2,2,25,2252.711903505371,0,Simple
4,140,2,2,25,4809.373480428422,0,Simple
5,150,2,2,25,3633.586574624733,0,Simple
6,160,2,2,25,5136.288816329465,0,Simple
7,170,2,2,25,2554.1070105993185,0,Simple
8,180,2,2,25,1841.0046626530157,0,Simple
9,190,2,2,25,3678.6396620139376,0,Simple
10,200,2,2,25,3610.0314128687664,0,Simple
11,210,2,2,25,1786.3992097470514,0,Simple
12,220,2,2,25,5415.161587947978,0,Simple
13,230,2,2,25,5354.844538320865,0,Simple
14,240,2,2,25,2421082314460.358,0,Simple
15,250,2,2,25,4354.960570142657,0,Simple
16,260,2,2,25,1587.6280168541712,0,Simple
17,270,2,2,25,1805.4316091113935,0,Simple
18,280,2,2,25,2444.545501243725,0,Simple
19,290,2,2,25,3687.192936026965,0,Simple
20,300,2,2,25,2795.742091964661,0,Simple
21,310,2,2,25,3194.1752419844806,0,Simple
22,320,2,2,25,2896803970.6952434,0,Simple
23,330,2,2,25,1551.4466194219606,0,Simple
24,340,2,2,25,4029.5428937643237,0,Simple
25,350,2,2,25,1488.1404744835577,0,Simple
26,360,2,2,25,2845.625901819371,0,Simple
27,370,2,2,25,2820.0995706703025,0,Simple
28,380,2,2,25,20.99584958916092,0,Simple
29,390,2,2,25,2217.2241545618203,0,Simple
30,400,2,2,25,2599.666633700744,0,Simple
31,410,2,2,25,34045.221679259455,0,Simple
32,420,2,2,25,6103.239593742,0,Simple
33,430,2,2,25,1907.1289030308037,0,Simple
34,440,2,2,25,179587109811.4151,0,Simple
35,450,2,2,25,2657.1148567340397,0,Simple
36,460,2,2,25,324555.0043344153,0,Simple
37,470,2,2,25,54023.535867467435,0,Simple
38,480,2,2,25,2856.567613806732,0,Simple
39,490,2,2,25,2296.272536384199,0,Simple
40,500,2,2,25,1054677.6386985483,0,Simple
41,510,2,2,25,2133.852869506054,0,Simple
42,520,2,2,25,2318.568189152079,0,Simple
43,530,2,2,25,210.78132757723205,0,Simple
44,540,2,2,25,14994649.564395443,0,Simple
45,550,2,2,25,112.00340738045851,0,Simple
46,560,2,2,25,1657.892323396094,0,Simple
47,570,2,2,25,1159.9528415925624,0,Simple
48,580,2,2,25,1448.9518154157101,0,Simple
49,590,2,2,25,758.4438092267551,0,Simple
50,600,2,2,25,1199.8410514321904,0,Simple
51,610,2,2,25,56.13647273056251,0,Simple
52,620,2,2,25,4657364953.523097,0,Simple
53,630,2,2,25,270.1793153177875,0,Simple
54,640,2,2,25,3550.9305633616573,0,Simple
55,650,2,2,25,1132.4414296938976,0,Simple
56,660,2,2,25,502.39702492165924,0,Simple
57,670,2,2,25,477.8521593164679,0,Simple
58,680,2,2,25,165.49323198848134,0,Simple
59,690,2,2,25,4.248442219698666,0,Simple
60,700,2,2,25,188.10529881635827,0,Simple
61,710,2,2,25,489.6520128209514,0,Simple
62,720,2,2,25,18153.43854008464,0,Simple
63,730,2,2,25,863.86551034773,0,Simple
64,740,2,2,25,12.842158924365751,0,Simple
65,750,2,2,25,1292.9706668629194,0,Simple
66,760,2,2,25,97.58043282658231,0,Simple
67,770,2,2,25,2301.575641028929,0,Simple
68,780,2,2,25,146.81286360783164,0,Simple
69,790,2,2,25,61.60564854404854,0,Simple
70,800,2,2,25,12463.664543229224,0,Simple
71,810,2,2,25,484.23496476156373,0,Simple
72,820,2,2,25,392.81503500249863,0,Simple
73,830,2,2,25,19.646334169508926,0,Simple
74,840,2,2,25,20.304698893291825,0,Simple
75,850,2,2,25,380.9512214770996,0,Simple
76,860,2,2,25,1.084371043421857e+16,0,Simple
77,870,2,2,25,902.758686963606,0,Simple
78,880,2,2,25,408.55843140326556,0,Simple
79,890,2,2,25,3910.9363869917756,0,Simple
80,900,2,2,25,50.195196728009684,0,Simple
81,910,2,2,25,344.3685844749108,0,Simple
82,920,2,2,25,107.18161801184428,0,Simple
83,930,2,2,25,52.130550664524065,0,Simple
84,940,2,2,25,16.104228637142917,0,Simple
85,950,2,2,25,11292.157263397385,0,Simple
86,960,2,2,25,14.905342849504926,0,Simple
87,970,2,2,25,10.504397446088005,0,Simple
88,980,2,2,25,20.45968430097844,0,Simple
89,990,2,2,25,60.25945078925147,0,Simple
90,1000,2,2,25,121.19977836529206,0,Simple
