,Unnamed: 0,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
109,1.0,27,10,10,10,50,0.0008953599358045,0,"LR (10, False)"
110,2.0,27,100,10,10,50,2.3047030017082283e-05,0,"LR (10, False)"
111,3.0,27,1000,10,10,50,2.106409904090405e-05,0,"LR (10, False)"
112,0.0,28,1,10,10,50,53.53055877442684,0,"LR (10, False)"
113,1.0,28,10,10,10,50,4.429327135300911e-07,0,"LR (10, False)"
114,2.0,28,100,10,10,50,1.3898752429424725e-07,0,"LR (10, False)"
115,3.0,28,1000,10,10,50,1.1580724711029761e-07,0,"LR (10, False)"
116,0.0,29,1,10,10,50,2508377.305657139,0,"LR (10, False)"
117,1.0,29,10,10,10,50,0.0001204523024799,0,"LR (10, False)"
118,2.0,29,100,10,10,50,3.225103543248778e-05,0,"LR (10, False)"
119,3.0,29,1000,10,10,50,2.977381232351826e-05,0,"LR (10, False)"
0,,0,50,10,10,50,6.232818199219534e-08,0,"LR (10, False)"
1,,0,500,10,10,50,4.338876566128356e-08,0,"LR (10, False)"
0,,1,50,10,10,50,6.481428744367117e-08,0,"LR (10, False)"
1,,1,500,10,10,50,2.2722218244589988e-08,0,"LR (10, False)"
0,,2,50,10,10,50,8.979523989242935e-08,0,"LR (10, False)"
1,,2,500,10,10,50,4.753625071576568e-08,0,"LR (10, False)"
0,,3,50,10,10,50,8.599368468044013e-07,0,"LR (10, False)"
1,,3,500,10,10,50,7.259764216253615e-07,0,"LR (10, False)"
0,,4,50,10,10,50,0.00019151868840279408,0,"LR (10, False)"
1,,4,500,10,10,50,0.0002058477518606404,0,"LR (10, False)"
0,,5,50,10,10,50,1.3731575802892557e-07,0,"LR (10, False)"
1,,5,500,10,10,50,2.1160875452095587e-08,0,"LR (10, False)"
0,,6,50,10,10,50,1.7672785052586644e-06,0,"LR (10, False)"
1,,6,500,10,10,50,3.4613398806077933e-07,0,"LR (10, False)"
0,,7,50,10,10,50,9.531589575466934e-07,0,"LR (10, False)"
1,,7,500,10,10,50,7.771179633458625e-07,0,"LR (10, False)"
0,,8,50,10,10,50,2.768003460909035e-05,0,"LR (10, False)"
1,,8,500,10,10,50,2.5931607296847984e-06,0,"LR (10, False)"
0,,9,50,10,10,50,2.0171077971834206e-07,0,"LR (10, False)"
1,,9,500,10,10,50,2.0377497727229627e-07,0,"LR (10, False)"
0,,10,50,10,10,50,2.743643505642744e-06,0,"LR (10, False)"
1,,10,500,10,10,50,2.753822602339132e-06,0,"LR (10, False)"
0,,11,50,10,10,50,2.161503446938554e-07,0,"LR (10, False)"
1,,11,500,10,10,50,6.656030008182695e-08,0,"LR (10, False)"
0,,12,50,10,10,50,4.5716204252497243e-07,0,"LR (10, False)"
1,,12,500,10,10,50,4.82786183141341e-07,0,"LR (10, False)"
0,,13,50,10,10,50,9.056650238526201e-07,0,"LR (10, False)"
1,,13,500,10,10,50,9.415187854971104e-07,0,"LR (10, False)"
0,,14,50,10,10,50,8.855112870725124e-08,0,"LR (10, False)"
1,,14,500,10,10,50,6.638969287024162e-08,0,"LR (10, False)"
0,,15,50,10,10,50,1.370358358754238e-07,0,"LR (10, False)"
1,,15,500,10,10,50,1.1229303266152832e-07,0,"LR (10, False)"
0,,16,50,10,10,50,5.8283637082104486e-08,0,"LR (10, False)"
1,,16,500,10,10,50,4.752033539777683e-08,0,"LR (10, False)"
0,,17,50,10,10,50,1.0662400706719581e-07,0,"LR (10, False)"
1,,17,500,10,10,50,5.8355944486364596e-08,0,"LR (10, False)"
0,,18,50,10,10,50,2.5139668751059367e-07,0,"LR (10, False)"
1,,18,500,10,10,50,1.7365949899420096e-07,0,"LR (10, False)"
0,,19,50,10,10,50,0.00045731114180549954,0,"LR (10, False)"
1,,19,500,10,10,50,0.0003289813960718975,0,"LR (10, False)"
0,,20,50,10,10,50,5.272289024239171e-08,0,"LR (10, False)"
1,,20,500,10,10,50,2.402176139206216e-08,0,"LR (10, False)"
0,,21,50,10,10,50,4.5208951588620574e-07,0,"LR (10, False)"
1,,21,500,10,10,50,4.152360326838533e-07,0,"LR (10, False)"
0,,22,50,10,10,50,7.336939927176562e-08,0,"LR (10, False)"
1,,22,500,10,10,50,4.002371842903645e-08,0,"LR (10, False)"
0,,23,50,10,10,50,6.65727668244371e-08,0,"LR (10, False)"
1,,23,500,10,10,50,3.383808972783117e-08,0,"LR (10, False)"
0,,24,50,10,10,50,7.758359935706211e-07,0,"LR (10, False)"
1,,24,500,10,10,50,2.960506976053035e-07,0,"LR (10, False)"
0,,25,50,10,10,50,9.891142699529304e-08,0,"LR (10, False)"
1,,25,500,10,10,50,4.567827125495722e-08,0,"LR (10, False)"
0,,26,50,10,10,50,1.1609248287742349e-07,0,"LR (10, False)"
1,,26,500,10,10,50,1.3790024085721048e-07,0,"LR (10, False)"
0,,27,50,10,10,50,1.2016131525750148e-05,0,"LR (10, False)"
1,,27,500,10,10,50,1.674066204571313e-05,0,"LR (10, False)"
0,,28,50,10,10,50,5.673252566513138e-07,0,"LR (10, False)"
1,,28,500,10,10,50,5.07357314003985e-07,0,"LR (10, False)"
0,,29,50,10,10,50,7.042253252415707e-07,0,"LR (10, False)"
1,,29,500,10,10,50,4.606869646194311e-07,0,"LR (10, False)"
