,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
0,24,1,6,6,50,913.9432984417804,0,Simple
1,24,10,6,6,50,713.627630843942,0,Simple
2,24,100,6,6,50,653.6869833588297,0,Simple
3,24,1000,6,6,50,667.8374273231942,0,Simple
4,24,10000,6,6,50,3.060760589922062,0,Simple
0,25,1,6,6,50,72.5585159520562,0,Simple
1,25,10,6,6,50,447.2716097889308,0,Simple
2,25,100,6,6,50,137.45799607062233,0,Simple
3,25,1000,6,6,50,121.43920225029973,0,Simple
4,25,10000,6,6,50,2.0346989885657565,0,Simple
0,26,1,6,6,50,2.877638056039112,0,Simple
1,26,10,6,6,50,1.6559115277438217,0,Simple
2,26,100,6,6,50,3.3204819658937006,0,Simple
3,26,1000,6,6,50,0.09954754662680197,0,Simple
4,26,10000,6,6,50,0.14319544050201444,0,Simple
0,27,1,6,6,50,69.70356618691014,0,Simple
1,27,10,6,6,50,4.440146579219067,0,Simple
2,27,100,6,6,50,1.304753067624363,0,Simple
3,27,1000,6,6,50,0.07576490511140888,0,Simple
4,27,10000,6,6,50,0.06170558542931175,0,Simple
0,28,1,6,6,50,1852.7396140460644,0,Simple
1,28,10,6,6,50,2051.5405864772238,0,Simple
2,28,100,6,6,50,4012.358636941555,0,Simple
3,28,1000,6,6,50,2714.667433135058,0,Simple
4,28,10000,6,6,50,2465.9056794750445,0,Simple
0,29,1,6,6,50,1016.5239546094058,0,Simple
1,29,10,6,6,50,1386.3872308352857,0,Simple
2,29,100,6,6,50,3.401422338893364e+20,0,Simple
3,29,1000,6,6,50,796.8261033219716,0,Simple
4,29,10000,6,6,50,4.425011802007346,0,Simple
