,rep,n,latent_dim,embed_dim,timesteps,loss,total_cost,id
3,13,1000,6,6,50,0.09437763390492032,0,Simple
4,13,10000,6,6,50,1.095603095373294,0,Simple
0,14,1,6,6,50,145.53012171870265,0,Simple
1,14,10,6,6,50,115.47999285478433,0,Simple
2,14,100,6,6,50,238.49990310062537,0,Simple
3,14,1000,6,6,50,17.685851091476064,0,Simple
4,14,10000,6,6,50,1.4179969838460151,0,Simple
0,15,1,6,6,50,24.183650427276145,0,Simple
1,15,10,6,6,50,18.714889172721097,0,Simple
2,15,100,6,6,50,8.632535047747632,0,Simple
3,15,1000,6,6,50,0.16838565607152453,0,Simple
4,15,10000,6,6,50,0.5717370741121955,0,Simple
0,16,1,6,6,50,864.5135996926257,0,Simple
1,16,10,6,6,50,923.012065423688,0,Simple
2,16,100,6,6,50,649.8357100377841,0,Simple
3,16,1000,6,6,50,593.0771340608696,0,Simple
4,16,10000,6,6,50,64.70607222321077,0,Simple
0,17,1,6,6,50,2.432277480658336,0,Simple
1,17,10,6,6,50,2.5079588124926206,0,Simple
2,17,100,6,6,50,0.6670873886252298,0,Simple
3,17,1000,6,6,50,0.040719472514009265,0,Simple
4,17,10000,6,6,50,0.07779204359783287,0,Simple
0,18,1,6,6,50,615706.5075875175,0,Simple
1,18,10,6,6,50,524.4885055512831,0,Simple
2,18,100,6,6,50,28.998443984693083,0,Simple
3,18,1000,6,6,50,0.9719964466535754,0,Simple
4,18,10000,6,6,50,0.88170497176483,0,Simple
0,19,1,6,6,50,5908982.409989207,0,Simple
1,19,10,6,6,50,7.679308815826379,0,Simple
2,19,100,6,6,50,5.7544158753183785,0,Simple
3,19,1000,6,6,50,0.6342543484304622,0,Simple
4,19,10000,6,6,50,0.3423200465741813,0,Simple
0,20,1,6,6,50,13084010.615586543,0,Simple
1,20,10,6,6,50,14.295451873624325,0,Simple
2,20,100,6,6,50,3.8986093405629396,0,Simple
3,20,1000,6,6,50,1.7460502635832766,0,Simple
4,20,10000,6,6,50,0.27070399180191956,0,Simple
0,21,1,6,6,50,2535.143889646171,0,Simple
1,21,10,6,6,50,523.5753445738649,0,Simple
2,21,100,6,6,50,686.1182757758971,0,Simple
3,21,1000,6,6,50,894.8353401895938,0,Simple
4,21,10000,6,6,50,21.479877762429513,0,Simple
0,22,1,6,6,50,66.23057116559349,0,Simple
1,22,10,6,6,50,57.7830510736108,0,Simple
2,22,100,6,6,50,4.304412572826023,0,Simple
3,22,1000,6,6,50,0.23437804916766827,0,Simple
4,22,10000,6,6,50,68.80462977259178,0,Simple
0,23,1,6,6,50,8046.090544636149,0,Simple
1,23,10,6,6,50,5.03853708447532,0,Simple
2,23,100,6,6,50,2.105204818043117,0,Simple
3,23,1000,6,6,50,0.049048386214390345,0,Simple
4,23,10000,6,6,50,0.1235541995804386,0,Simple
0,24,1,6,6,50,100.43331628053362,0,Simple
1,24,10,6,6,50,35.10126397434285,0,Simple
2,24,100,6,6,50,17.664914871429346,0,Simple
3,24,1000,6,6,50,2.5088383435753308,0,Simple
4,24,10000,6,6,50,0.6869543713115137,0,Simple
0,25,1,6,6,50,12191.286585639928,0,Simple
1,25,10,6,6,50,342936.4439244045,0,Simple
2,25,100,6,6,50,1.3752373356354923,0,Simple
3,25,1000,6,6,50,0.07092515943968426,0,Simple
4,25,10000,6,6,50,0.17126051379402638,0,Simple
0,26,1,6,6,50,2.5005783146634735,0,Simple
1,26,10,6,6,50,4.809484768038694,0,Simple
2,26,100,6,6,50,0.9897417805248313,0,Simple
3,26,1000,6,6,50,0.0782233384964242,0,Simple
4,26,10000,6,6,50,0.07505015521073972,0,Simple
0,27,1,6,6,50,1052.8097597253816,0,Simple
1,27,10,6,6,50,987.8827733559023,0,Simple
2,27,100,6,6,50,1515.8838287343453,0,Simple
3,27,1000,6,6,50,1207.9391590176344,0,Simple
4,27,10000,6,6,50,185.91635328787538,0,Simple
0,28,1,6,6,50,5.197755613789414,0,Simple
1,28,10,6,6,50,4.692935285893347,0,Simple
2,28,100,6,6,50,2.2669850256033484,0,Simple
3,28,1000,6,6,50,0.23446790691714878,0,Simple
4,28,10000,6,6,50,20.7093105661288,0,Simple
0,29,1,6,6,50,4879717.4642095165,0,Simple
1,29,10,6,6,50,12.638037263602767,0,Simple
2,29,100,6,6,50,12.417830179511165,0,Simple
3,29,1000,6,6,50,0.49763676305887933,0,Simple
4,29,10000,6,6,50,0.884391415785147,0,Simple
